month,division,line,day_type,category,count
2018-10,B DIVISION,E,2,Track,1
2018-10,B DIVISION,F,1,Other,1
2018-10,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
2018-10,B DIVISION,F,1,Stations and Structure,1
2018-10,B DIVISION,F,1,Subway Car,1
2018-10,B DIVISION,G,1,Persons on Trackbed/Police/Medical,1
2018-10,B DIVISION,JZ,1,Track,1
2018-10,B DIVISION,M,1,Signals,2
2018-10,B DIVISION,M,2,Other,1
2018-10,B DIVISION,M,2,Track,1
2018-10,B DIVISION,N,1,Signals,2
2018-10,B DIVISION,N,1,Stations and Structure,1
2018-10,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
2018-10,B DIVISION,Q,1,Signals,4
2018-10,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
2018-10,Systemwide,Systemwide,1,Other,5
2018-10,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,11
2018-10,Systemwide,Systemwide,1,Signals,23
2018-10,Systemwide,Systemwide,1,Stations and Structure,3
2018-10,Systemwide,Systemwide,1,Subway Car,2
2018-10,Systemwide,Systemwide,1,Track,8
2018-10,Systemwide,Systemwide,2,Other,2
2018-10,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
2018-10,Systemwide,Systemwide,2,Subway Car,1
2018-10,Systemwide,Systemwide,2,Track,2
2018-11,A DIVISION,1,1,Track,1
2018-11,A DIVISION,1,2,Track,1
2018-11,A DIVISION,2,1,Other,1
2018-11,A DIVISION,2,1,Persons on Trackbed/Police/Medical,4
2018-11,A DIVISION,2,1,Signals,2
2018-11,A DIVISION,2,2,Stations and Structure,1
2018-11,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
2018-11,A DIVISION,3,1,Signals,3
2018-11,A DIVISION,4,1,Other,1
2018-11,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2018-11,A DIVISION,4,1,Signals,3
2018-11,A DIVISION,4,1,Subway Car,1
2018-11,A DIVISION,4,2,Signals,1
2018-11,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2018-11,A DIVISION,5,1,Signals,2
2018-11,A DIVISION,6,1,Other,1
2018-11,A DIVISION,6,1,Track,4
2018-11,A DIVISION,7,1,Other,1
2018-11,A DIVISION,7,1,Persons on Trackbed/Police/Medical,5
2018-11,A DIVISION,7,1,Signals,2
2018-11,A DIVISION,7,1,Subway Car,1
2018-11,A DIVISION,7,1,Track,1
2018-11,B DIVISION,A,1,Other,1
2018-11,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
2018-11,B DIVISION,A,2,Other,1
2018-11,B DIVISION,B,1,Other,1
2018-11,B DIVISION,C,1,Track,1
2018-11,B DIVISION,C,2,Signals,1
2018-11,B DIVISION,D,1,Other,1
2018-11,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
2018-11,B DIVISION,D,1,Signals,1
2018-11,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
2018-11,B DIVISION,E,1,Signals,2
2018-11,B DIVISION,F,1,Signals,1
2018-11,B DIVISION,F,1,Track,2
2018-11,B DIVISION,JZ,1,Other,1
2018-11,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
2018-11,B DIVISION,JZ,1,Track,1
2018-11,B DIVISION,L,1,Signals,1
2018-11,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
2018-11,B DIVISION,N,1,Signals,5
2018-11,B DIVISION,N,1,Subway Car,1
2018-11,B DIVISION,Q,1,Signals,2
2018-11,B DIVISION,Q,1,Track,1
2018-11,B DIVISION,R,1,Stations and Structure,1
2018-11,B DIVISION,R,1,Subway Car,2
2018-11,B DIVISION,R,2,Stations and Structure,1
2018-11,Systemwide,Systemwide,1,Other,8
2018-11,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,18
2018-11,Systemwide,Systemwide,1,Signals,24
2018-11,Systemwide,Systemwide,1,Stations and Structure,1
2018-11,Systemwide,Systemwide,1,Subway Car,5
2018-11,Systemwide,Systemwide,1,Track,11
2018-11,Systemwide,Systemwide,2,Other,1
2018-11,Systemwide,Systemwide,2,Signals,2
2018-11,Systemwide,Systemwide,2,Stations and Structure,2
2018-11,Systemwide,Systemwide,2,Track,1
2018-12,A DIVISION,1,1,Persons on Trackbed/Police/Medical,3
2018-12,A DIVISION,1,1,Track,1
2018-12,A DIVISION,2,1,Other,1
2018-12,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2018-12,A DIVISION,2,1,Signals,2
2018-12,A DIVISION,2,1,Stations and Structure,1
2018-12,A DIVISION,2,2,Other,1
2018-12,A DIVISION,2,2,Track,1
2018-12,A DIVISION,3,1,Signals,2
2018-12,A DIVISION,3,1,Track,2
2018-12,A DIVISION,4,1,Other,2
2018-12,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2018-12,A DIVISION,4,1,Signals,2
2018-12,A DIVISION,4,1,Track,1
2018-12,A DIVISION,4,2,Track,1
2018-12,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2018-12,A DIVISION,5,1,Signals,1
2018-12,A DIVISION,5,2,Track,1
2018-12,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
2018-12,A DIVISION,7,1,Other,1
2018-12,A DIVISION,7,1,Subway Car,1
2018-12,A DIVISION,7,2,Stations and Structure,1
2018-12,B DIVISION,A,1,Track,2
2018-12,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
2018-12,B DIVISION,B,1,Signals,1
2018-12,B DIVISION,B,1,Subway Car,1
2018-12,B DIVISION,B,1,Track,1
2018-12,B DIVISION,C,1,Other,1
2018-12,B DIVISION,C,1,Signals,1
2018-12,B DIVISION,D,1,Other,1
2018-12,B DIVISION,D,2,Persons on Trackbed/Police/Medical,1
2018-12,B DIVISION,E,1,Persons on Trackbed/Police/Medical,2
2018-12,B DIVISION,F,1,Other,1
2018-12,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
2018-12,B DIVISION,F,1,Signals,1
2018-12,B DIVISION,F,1,Track,3
2018-12,B DIVISION,G,1,Signals,1
2018-12,B DIVISION,L,1,Signals,1
2018-12,B DIVISION,L,1,Subway Car,1
2018-12,B DIVISION,L,2,Signals,1
2018-12,B DIVISION,M,1,Other,1
2018-12,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
2018-12,B DIVISION,N,1,Signals,1
2018-12,B DIVISION,N,1,Subway Car,1
2018-12,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
2018-12,B DIVISION,R,1,Track,1
2018-12,B DIVISION,R,2,Stations and Structure,1
2018-12,Systemwide,Systemwide,1,Other,8
2018-12,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,15
2018-12,Systemwide,Systemwide,1,Signals,13
2018-12,Systemwide,Systemwide,1,Stations and Structure,1
2018-12,Systemwide,Systemwide,1,Subway Car,4
2018-12,Systemwide,Systemwide,1,Track,11
2018-12,Systemwide,Systemwide,2,Other,1
2018-12,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2018-12,Systemwide,Systemwide,2,Signals,1
2018-12,Systemwide,Systemwide,2,Stations and Structure,2
2018-12,Systemwide,Systemwide,2,Track,3
2019-01,A DIVISION,1,1,Other,2
2019-01,A DIVISION,2,1,Subway Car,1
2019-01,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-01,A DIVISION,4,1,Signals,4
2019-01,A DIVISION,4,1,Track,1
2019-01,A DIVISION,4,2,Other,1
2019-01,A DIVISION,5,1,Persons on Trackbed/Police/Medical,3
2019-01,A DIVISION,5,1,Signals,1
2019-01,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
2019-01,A DIVISION,6,1,Signals,2
2019-01,A DIVISION,6,1,Track,1
2019-01,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
2019-01,A DIVISION,7,1,Other,1
2019-01,A DIVISION,7,1,Signals,2
2019-01,A DIVISION,7,1,Subway Car,1
2019-01,B DIVISION,A,1,Signals,1
2019-01,B DIVISION,A,1,Subway Car,1
2019-01,B DIVISION,A,1,Track,1
2019-01,B DIVISION,A,2,Other,1
2019-01,B DIVISION,B,1,Other,1
2019-01,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
2019-01,B DIVISION,D,1,Signals,3
2019-01,B DIVISION,D,1,Stations and Structure,1
2019-01,B DIVISION,D,1,Subway Car,1
2019-01,B DIVISION,D,2,Track,1
2019-01,B DIVISION,E,1,Track,1
2019-01,B DIVISION,E,2,Other,1
2019-01,B DIVISION,F,1,Other,3
2019-01,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
2019-01,B DIVISION,F,1,Signals,1
2019-01,B DIVISION,F,1,Track,1
2019-01,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
2019-01,B DIVISION,JZ,1,Track,1
2019-01,B DIVISION,L,1,Other,1
2019-01,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
2019-01,B DIVISION,L,1,Signals,1
2019-01,B DIVISION,L,2,Signals,1
2019-01,B DIVISION,L,2,Stations and Structure,1
2019-01,B DIVISION,M,1,Other,1
2019-01,B DIVISION,N,1,Other,3
2019-01,B DIVISION,N,1,Subway Car,1
2019-01,B DIVISION,Q,1,Other,1
2019-01,B DIVISION,R,1,Signals,1
2019-01,B DIVISION,R,1,Track,1
2019-01,Systemwide,Systemwide,1,Other,13
2019-01,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
2019-01,Systemwide,Systemwide,1,Signals,16
2019-01,Systemwide,Systemwide,1,Stations and Structure,1
2019-01,Systemwide,Systemwide,1,Subway Car,5
2019-01,Systemwide,Systemwide,1,Track,7
2019-01,Systemwide,Systemwide,2,Other,3
2019-01,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2019-01,Systemwide,Systemwide,2,Signals,1
2019-01,Systemwide,Systemwide,2,Stations and Structure,1
2019-01,Systemwide,Systemwide,2,Track,1
2019-02,A DIVISION,1,1,Other,1
2019-02,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-02,A DIVISION,2,1,Signals,1
2019-02,A DIVISION,2,1,Stations and Structure,1
2019-02,A DIVISION,2,2,Track,1
2019-02,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
2019-02,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
2019-02,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-02,A DIVISION,4,1,Signals,3
2019-02,A DIVISION,4,1,Stations and Structure,1
2019-02,A DIVISION,4,1,Subway Car,1
2019-02,A DIVISION,4,1,Track,2
2019-02,A DIVISION,5,1,Signals,1
2019-02,A DIVISION,5,1,Stations and Structure,1
2019-02,A DIVISION,5,1,Subway Car,1
2019-02,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
2019-02,A DIVISION,6,1,Signals,1
2019-02,A DIVISION,6,1,Track,1
2019-02,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
2019-02,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
2019-02,A DIVISION,7,1,Subway Car,1
2019-02,B DIVISION,A,1,Signals,3
2019-02,B DIVISION,A,1,Track,1
2019-02,B DIVISION,B,1,Signals,2
2019-02,B DIVISION,D,1,Persons on Trackbed/Police/Medical,2
2019-02,B DIVISION,D,1,Signals,1
2019-02,B DIVISION,E,1,Signals,1
2019-02,B DIVISION,F,1,Other,1
2019-02,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
2019-02,B DIVISION,F,1,Signals,1
2019-02,B DIVISION,JZ,1,Other,1
2019-02,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
2019-02,B DIVISION,L,1,Stations and Structure,1
2019-02,B DIVISION,M,1,Signals,1
2019-02,B DIVISION,N,1,Signals,2
2019-02,B DIVISION,Q,1,Other,1
2019-02,B DIVISION,Q,1,Signals,1
2019-02,B DIVISION,Q,1,Track,1
2019-02,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
2019-02,B DIVISION,R,1,Signals,1
2019-02,Systemwide,Systemwide,1,Other,4
2019-02,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,12
2019-02,Systemwide,Systemwide,1,Signals,19
2019-02,Systemwide,Systemwide,1,Stations and Structure,4
2019-02,Systemwide,Systemwide,1,Subway Car,3
2019-02,Systemwide,Systemwide,1,Track,5
2019-02,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
2019-02,Systemwide,Systemwide,2,Track,1
2019-03,A DIVISION,1,1,Other,1
2019-03,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
2019-03,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-03,A DIVISION,2,1,Signals,2
2019-03,A DIVISION,3,1,Signals,2
2019-03,A DIVISION,3,1,Subway Car,1
2019-03,A DIVISION,3,1,Track,1
2019-03,A DIVISION,4,1,Other,1
2019-03,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-03,A DIVISION,4,1,Signals,1
2019-03,A DIVISION,4,2,Signals,1
2019-03,A DIVISION,5,1,Other,1
2019-03,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2019-03,A DIVISION,5,1,Signals,2
2019-03,A DIVISION,5,1,Subway Car,1
2019-03,A DIVISION,6,1,Other,1
2019-03,A DIVISION,6,1,Persons on Trackbed/Police/Medical,3
2019-03,A DIVISION,6,1,Track,3
2019-03,A DIVISION,7,1,Other,1
2019-03,A DIVISION,7,1,Signals,1
2019-03,A DIVISION,7,1,Stations and Structure,1
2019-03,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
2019-03,B DIVISION,B,1,Stations and Structure,1
2019-03,B DIVISION,B,1,Track,1
2019-03,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
2019-03,B DIVISION,C,1,Signals,1
2019-03,B DIVISION,C,1,Track,1
2019-03,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
2019-03,B DIVISION,D,1,Signals,1
2019-03,B DIVISION,D,2,Other,1
2019-03,B DIVISION,E,1,Other,1
2019-03,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
2019-03,B DIVISION,JZ,1,Other,1
2019-03,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
2019-03,B DIVISION,L,1,Stations and Structure,1
2019-03,B DIVISION,L,1,Subway Car,1
2019-03,B DIVISION,M,2,Other,1
2019-03,B DIVISION,N,1,Other,1
2019-03,B DIVISION,N,1,Signals,1
2019-03,B DIVISION,N,1,Track,1
2019-03,B DIVISION,Q,1,Other,1
2019-03,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,2
2019-03,B DIVISION,Q,1,Signals,1
2019-03,Systemwide,Systemwide,1,Other,9
2019-03,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,16
2019-03,Systemwide,Systemwide,1,Signals,12
2019-03,Systemwide,Systemwide,1,Stations and Structure,3
2019-03,Systemwide,Systemwide,1,Subway Car,3
2019-03,Systemwide,Systemwide,1,Track,7
2019-03,Systemwide,Systemwide,2,Other,2
2019-03,Systemwide,Systemwide,2,Signals,1
2019-04,A DIVISION,1,1,Signals,1
2019-04,A DIVISION,1,1,Subway Car,1
2019-04,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-04,A DIVISION,2,1,Signals,1
2019-04,A DIVISION,2,1,Track,1
2019-04,A DIVISION,3,1,Persons on Trackbed/Police/Medical,2
2019-04,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
2019-04,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-04,A DIVISION,5,1,Other,1
2019-04,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2019-04,A DIVISION,5,1,Track,1
2019-04,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
2019-04,A DIVISION,6,1,Signals,3
2019-04,A DIVISION,6,1,Track,3
2019-04,A DIVISION,7,1,Signals,2
2019-04,A DIVISION,7,1,Subway Car,1
2019-04,A DIVISION,7,1,Track,3
2019-04,B DIVISION,A,1,Other,1
2019-04,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
2019-04,B DIVISION,A,1,Signals,1
2019-04,B DIVISION,A,2,Signals,1
2019-04,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
2019-04,B DIVISION,B,1,Signals,1
2019-04,B DIVISION,B,1,Track,1
2019-04,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
2019-04,B DIVISION,C,1,Signals,1
2019-04,B DIVISION,D,1,Track,1
2019-04,B DIVISION,F,1,Signals,1
2019-04,B DIVISION,F,1,Track,1
2019-04,B DIVISION,JZ,1,Other,1
2019-04,B DIVISION,L,1,Persons on Trackbed/Police/Medical,2
2019-04,B DIVISION,M,1,Signals,1
2019-04,B DIVISION,M,1,Stations and Structure,1
2019-04,B DIVISION,M,1,Subway Car,1
2019-04,B DIVISION,N,1,Signals,2
2019-04,B DIVISION,N,1,Track,1
2019-04,B DIVISION,Q,1,Other,1
2019-04,B DIVISION,Q,1,Signals,2
2019-04,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
2019-04,B DIVISION,R,1,Signals,1
2019-04,Systemwide,Systemwide,1,Other,4
2019-04,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,15
2019-04,Systemwide,Systemwide,1,Signals,17
2019-04,Systemwide,Systemwide,1,Stations and Structure,1
2019-04,Systemwide,Systemwide,1,Subway Car,3
2019-04,Systemwide,Systemwide,1,Track,12
2019-04,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2019-04,Systemwide,Systemwide,2,Signals,1
2019-05,A DIVISION,1,1,Other,1
2019-05,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-05,A DIVISION,2,1,Signals,1
2019-05,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
2019-05,A DIVISION,4,1,Subway Car,1
2019-05,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
2019-05,A DIVISION,5,1,Persons on Trackbed/Police/Medical,3
2019-05,A DIVISION,5,1,Signals,4
2019-05,A DIVISION,5,1,Track,1
2019-05,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
2019-05,A DIVISION,6,1,Signals,2
2019-05,A DIVISION,6,1,Subway Car,1
2019-05,A DIVISION,7,1,Signals,2
2019-05,A DIVISION,7,1,Subway Car,1
2019-05,B DIVISION,A,1,Other,1
2019-05,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
2019-05,B DIVISION,A,1,Signals,1
2019-05,B DIVISION,A,1,Subway Car,1
2019-05,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
2019-05,B DIVISION,C,1,Subway Car,1
2019-05,B DIVISION,D,1,Signals,2
2019-05,B DIVISION,E,1,Signals,2
2019-05,B DIVISION,E,1,Stations and Structure,1
2019-05,B DIVISION,F,1,Other,1
2019-05,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
2019-05,B DIVISION,F,1,Signals,1
2019-05,B DIVISION,JZ,1,Other,1
2019-05,B DIVISION,L,1,Track,1
2019-05,B DIVISION,M,1,Persons on Trackbed/Police/Medical,1
2019-05,B DIVISION,M,2,Other,1
2019-05,B DIVISION,N,1,Other,1
2019-05,B DIVISION,N,1,Persons on Trackbed/Police/Medical,2
2019-05,B DIVISION,N,1,Signals,1
2019-05,B DIVISION,Q,1,Other,1
2019-05,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
2019-05,B DIVISION,Q,2,Subway Car,1
2019-05,B DIVISION,R,1,Other,1
2019-05,B DIVISION,R,1,Subway Car,2
2019-05,B DIVISION,R,2,Persons on Trackbed/Police/Medical,1
2019-05,B DIVISION,S Rock,1,Signals,1
2019-05,Systemwide,Systemwide,1,Other,7
2019-05,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,14
2019-05,Systemwide,Systemwide,1,Signals,17
2019-05,Systemwide,Systemwide,1,Stations and Structure,1
2019-05,Systemwide,Systemwide,1,Subway Car,7
2019-05,Systemwide,Systemwide,1,Track,2
2019-05,Systemwide,Systemwide,2,Other,1
2019-05,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
2019-05,Systemwide,Systemwide,2,Subway Car,1
2019-06,A DIVISION,1,1,Track,1
2019-06,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
2019-06,A DIVISION,2,1,Subway Car,1
2019-06,A DIVISION,4,1,Signals,1
2019-06,A DIVISION,4,1,Track,2
2019-06,A DIVISION,5,1,Signals,3
2019-06,A DIVISION,5,1,Subway Car,1
2019-06,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
2019-06,A DIVISION,6,2,Other,1
2019-06,A DIVISION,7,1,Persons on Trackbed/Police/Medical,2
2019-06,A DIVISION,7,1,Subway Car,1
2019-06,A DIVISION,7,1,Track,1
2019-06,B DIVISION,A,1,Signals,2
2019-06,B DIVISION,A,1,Track,1
2019-06,B DIVISION,A,2,Signals,1
2019-06,B DIVISION,B,1,Signals,1
2019-06,B DIVISION,C,1,Subway Car,1
2019-06,B DIVISION,D,2,Other,1
2019-06,B DIVISION,E,1,Signals,1
2019-06,B DIVISION,E,1,Track,4
2019-06,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
2019-06,B DIVISION,F,1,Signals,1
2019-06,B DIVISION,F,1,Track,1
2019-06,B DIVISION,JZ,1,Other,3
2019-06,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
2019-06,B DIVISION,M,1,Signals,1
2019-06,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
2019-06,B DIVISION,N,1,Signals,1
2019-06,B DIVISION,N,1,Track,1
2019-06,B DIVISION,Q,1,Signals,1
2019-06,B DIVISION,Q,1,Subway Car,1
2019-06,B DIVISION,R,1,Signals,3
2019-06,B DIVISION,R,1,Subway Car,1
2019-06,Systemwide,Systemwide,1,Other,3
2019-06,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,9
2019-06,Systemwide,Systemwide,1,Signals,15
2019-06,Systemwide,Systemwide,1,Subway Car,6
2019-06,Systemwide,Systemwide,1,Track,11
2019-06,Systemwide,Systemwide,2,Other,3
2019-06,Systemwide,Systemwide,2,Signals,1
2019-07,A DIVISION,1,1,Other,1
2019-07,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
2019-07,A DIVISION,1,1,Signals,1
2019-07,A DIVISION,2,1,Other,2
2019-07,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-07,A DIVISION,2,1,Signals,3
2019-07,A DIVISION,2,1,Subway Car,1
2019-07,A DIVISION,2,1,Track,1
2019-07,A DIVISION,2,2,Other,2
2019-07,A DIVISION,4,1,Signals,3
2019-07,A DIVISION,4,1,Subway Car,1
2019-07,A DIVISION,5,1,Other,1
2019-07,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2019-07,A DIVISION,5,1,Signals,2
2019-07,A DIVISION,5,1,Track,1
2019-07,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
2019-07,A DIVISION,6,2,Other,1
2019-07,A DIVISION,7,1,Signals,1
2019-07,A DIVISION,7,1,Subway Car,3
2019-07,A DIVISION,7,2,Other,1
2019-07,B DIVISION,A,1,Other,1
2019-07,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
2019-07,B DIVISION,B,1,Other,1
2019-07,B DIVISION,B,1,Signals,2
2019-07,B DIVISION,C,1,Subway Car,1
2019-07,B DIVISION,C,1,Track,1
2019-07,B DIVISION,D,1,Track,1
2019-07,B DIVISION,D,2,Other,1
2019-07,B DIVISION,E,1,Signals,3
2019-07,B DIVISION,F,1,Other,1
2019-07,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
2019-07,B DIVISION,F,1,Signals,1
2019-07,B DIVISION,F,1,Subway Car,1
2019-07,B DIVISION,F,1,Track,1
2019-07,B DIVISION,F,2,Other,1
2019-07,B DIVISION,M,1,Other,1
2019-07,B DIVISION,M,1,Stations and Structure,1
2019-07,B DIVISION,M,2,Track,1
2019-07,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
2019-07,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
2019-07,B DIVISION,Q,1,Signals,1
2019-07,B DIVISION,Q,1,Subway Car,1
2019-07,B DIVISION,Q,1,Track,1
2019-07,B DIVISION,Q,2,Signals,1
2019-07,B DIVISION,R,1,Other,2
2019-07,B DIVISION,R,1,Signals,1
2019-07,B DIVISION,R,2,Stations and Structure,1
2019-07,B DIVISION,S Rock,2,Other,1
2019-07,Systemwide,Systemwide,1,Other,10
2019-07,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
2019-07,Systemwide,Systemwide,1,Signals,18
2019-07,Systemwide,Systemwide,1,Stations and Structure,1
2019-07,Systemwide,Systemwide,1,Subway Car,8
2019-07,Systemwide,Systemwide,1,Track,6
2019-07,Systemwide,Systemwide,2,Other,8
2019-07,Systemwide,Systemwide,2,Signals,1
2019-07,Systemwide,Systemwide,2,Stations and Structure,1
2019-07,Systemwide,Systemwide,2,Track,1
2019-08,A DIVISION,1,1,Signals,1
2019-08,A DIVISION,2,1,Other,1
2019-08,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
2019-08,A DIVISION,2,1,Track,1
2019-08,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
2019-08,A DIVISION,3,1,Signals,1
2019-08,A DIVISION,4,1,Other,1
2019-08,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-08,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
2019-08,A DIVISION,5,1,Other,1
2019-08,A DIVISION,5,1,Signals,1
2019-08,A DIVISION,5,1,Subway Car,1
2019-08,A DIVISION,6,1,Signals,1
2019-08,A DIVISION,6,1,Track,3
2019-08,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
2019-08,A DIVISION,7,1,Signals,1
2019-08,A DIVISION,7,1,Stations and Structure,1
2019-08,A DIVISION,7,1,Track,2
2019-08,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
2019-08,B DIVISION,B,1,Track,1
2019-08,B DIVISION,C,1,Track,1
2019-08,B DIVISION,E,1,Signals,1
2019-08,B DIVISION,E,1,Track,1
2019-08,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
2019-08,B DIVISION,F,1,Track,1
2019-08,B DIVISION,F,2,Track,1
2019-08,B DIVISION,JZ,1,Other,1
2019-08,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
2019-08,B DIVISION,L,1,Signals,1
2019-08,B DIVISION,L,1,Stations and Structure,1
2019-08,B DIVISION,N,1,Subway Car,1
2019-08,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
2019-08,B DIVISION,R,1,Signals,3
2019-08,B DIVISION,S Fkln,2,Signals,1
2019-08,Systemwide,Systemwide,1,Other,4
2019-08,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
2019-08,Systemwide,Systemwide,1,Signals,10
2019-08,Systemwide,Systemwide,1,Stations and Structure,2
2019-08,Systemwide,Systemwide,1,Subway Car,2
2019-08,Systemwide,Systemwide,1,Track,10
2019-08,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2019-08,Systemwide,Systemwide,2,Signals,1
2019-08,Systemwide,Systemwide,2,Track,1
2019-09,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
2019-09,A DIVISION,2,1,Other,1
2019-09,A DIVISION,3,1,Signals,1
2019-09,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-09,A DIVISION,4,1,Signals,1
2019-09,A DIVISION,4,2,Other,1
2019-09,A DIVISION,5,1,Other,1
2019-09,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2019-09,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
2019-09,A DIVISION,6,1,Signals,2
2019-09,A DIVISION,6,1,Subway Car,2
