month,division,line,day_type,num_sched_trains,num_actual_trains,service delivered
2019-05,B DIVISION,C,1,1650,1602,0.970909091
2019-05,B DIVISION,C,2,1512,1492,0.986772487
2019-05,B DIVISION,D,1,2002,1957,0.977522478
2019-05,B DIVISION,D,2,1280,1281,1.00078125
2019-05,B DIVISION,E,1,1716,1638,0.954545455
2019-05,B DIVISION,E,2,640,638,0.996875
2019-05,B DIVISION,F,1,3168,3070,0.969065657
2019-05,B DIVISION,F,2,1280,1269,0.99140625
2019-05,B DIVISION,G,1,968,981,1.013429752
2019-05,B DIVISION,G,2,1820,1801,0.98956044
2019-05,B DIVISION,JZ,1,1122,1102,0.982174688
2019-05,B DIVISION,JZ,2,716,716,1
2019-05,B DIVISION,L,1,2112,2040,0.965909091
2019-05,B DIVISION,L,2,384,386,1.005208333
2019-05,B DIVISION,M,1,2002,1901,0.94955045
2019-05,B DIVISION,M,2,960,930,0.96875
2019-05,B DIVISION,N,1,1980,1915,0.967171717
2019-05,B DIVISION,N,2,1276,1268,0.993730408
2019-05,B DIVISION,Q,1,2266,2217,0.978375993
2019-05,B DIVISION,Q,2,1696,1690,0.996462264
2019-05,B DIVISION,R,1,2178,2081,0.955463728
2019-05,B DIVISION,R,2,1280,1269,0.99140625
2019-05,B DIVISION,S Fkln,1,788,786,0.997461929
2019-05,B DIVISION,S Fkln,2,608,607,0.998355263
2019-05,B DIVISION,S Rock,1,474,471,0.993670886
2019-05,B DIVISION,S Rock,2,416,413,0.992788462
2019-05,B DIVISION,W,1,858,830,0.967365967
2019-05,Systemwide,Systemwide,1,48832,47302,0.968668087
2019-05,Systemwide,Systemwide,2,25942,25617,0.987472053
2019-06,A DIVISION,1,1,1660,1643,0.989759036
2019-06,A DIVISION,1,2,1234,1226,0.993517018
2019-06,A DIVISION,2,1,2200,2142,0.973636364
2019-06,A DIVISION,2,2,2106,2046,0.971509972
2019-06,A DIVISION,3,1,2040,1983,0.972058824
2019-06,A DIVISION,3,2,1600,1583,0.989375
2019-06,A DIVISION,4,1,2817,2648,0.9400071
2019-06,A DIVISION,4,2,2379,2309,0.970575872
2019-06,A DIVISION,5,1,2540,2387,0.93976378
2019-06,A DIVISION,5,2,1242,1224,0.985507246
2019-06,A DIVISION,6,1,2056,1968,0.957198444
2019-06,A DIVISION,6,2,1223,1205,0.985282093
2019-06,A DIVISION,7,1,2740,2642,0.964233577
2019-06,A DIVISION,7,2,1584,1574,0.993686869
2019-06,A DIVISION,S 42nd,1,2920,2917,0.998972603
2019-06,A DIVISION,S 42nd,2,1848,1846,0.998917749
2019-06,B DIVISION,A,1,2580,2480,0.96124031
2019-06,B DIVISION,A,2,2038,1986,0.974484789
2019-06,B DIVISION,B,1,1680,1632,0.971428571
2019-06,B DIVISION,C,1,1500,1456,0.970666667
2019-06,B DIVISION,C,2,1760,1734,0.985227273
2019-06,B DIVISION,D,1,1820,1797,0.987362637
2019-06,B DIVISION,D,2,1600,1582,0.98875
2019-06,B DIVISION,E,1,1560,1466,0.93974359
2019-06,B DIVISION,E,2,800,795,0.99375
2019-06,B DIVISION,F,1,2880,2803,0.973263889
2019-06,B DIVISION,F,2,1599,1535,0.959974984
2019-06,B DIVISION,G,1,880,896,1.018181818
2019-06,B DIVISION,G,2,2204,2176,0.987295826
2019-06,B DIVISION,JZ,1,1020,1021,1.000980392
2019-06,B DIVISION,JZ,2,895,882,0.98547486
2019-06,B DIVISION,L,1,1920,1885,0.981770833
2019-06,B DIVISION,L,2,836,823,0.984449761
2019-06,B DIVISION,M,1,1820,1718,0.943956044
2019-06,B DIVISION,M,2,1141,1117,0.978965819
2019-06,B DIVISION,N,1,1800,1751,0.972777778
2019-06,B DIVISION,N,2,1593,1576,0.989328311
2019-06,B DIVISION,Q,1,2060,2017,0.979126214
2019-06,B DIVISION,Q,2,2240,2232,0.996428571
2019-06,B DIVISION,R,1,1980,1843,0.930808081
2019-06,B DIVISION,R,2,1600,1563,0.976875
2019-06,B DIVISION,S Fkln,1,720,703,0.976388889
2019-06,B DIVISION,S Fkln,2,704,703,0.998579545
2019-06,B DIVISION,S Rock,1,440,444,1.009090909
2019-06,B DIVISION,S Rock,2,528,530,1.003787879
2019-06,B DIVISION,W,1,780,736,0.943589744
2019-06,Systemwide,Systemwide,1,44413,42978,0.96768964
2019-06,Systemwide,Systemwide,2,32754,32247,0.984520975
2019-07,A DIVISION,1,1,1826,1753,0.960021906
2019-07,A DIVISION,1,2,961,935,0.972944849
2019-07,A DIVISION,2,1,2420,2292,0.947107438
2019-07,A DIVISION,2,2,1333,1259,0.944486122
2019-07,A DIVISION,3,1,2244,2148,0.957219251
2019-07,A DIVISION,3,2,640,588,0.91875
2019-07,A DIVISION,4,1,3102,2825,0.910702772
2019-07,A DIVISION,4,2,1903,1813,0.952706253
2019-07,A DIVISION,5,1,2794,2564,0.917680744
2019-07,A DIVISION,5,2,1088,981,0.901654412
2019-07,A DIVISION,6,1,2264,2133,0.942137809
2019-07,A DIVISION,6,2,956,914,0.956066946
2019-07,A DIVISION,7,1,3008,2903,0.965093085
2019-07,A DIVISION,7,2,1168,1170,1.001712329
2019-07,A DIVISION,S 42nd,1,3212,3078,0.958281445
2019-07,A DIVISION,S 42nd,2,1464,1420,0.969945355
2019-07,B DIVISION,A,1,2838,2681,0.944679352
2019-07,B DIVISION,A,2,1526,1497,0.980996068
2019-07,B DIVISION,B,1,1848,1806,0.977272727
2019-07,B DIVISION,C,1,1650,1582,0.958787879
2019-07,B DIVISION,C,2,1278,1253,0.980438185
2019-07,B DIVISION,D,1,2002,1976,0.987012987
2019-07,B DIVISION,D,2,1374,1327,0.965793304
2019-07,B DIVISION,E,1,1716,1655,0.964452214
2019-07,B DIVISION,E,2,480,479,0.997916667
2019-07,B DIVISION,F,1,3168,3097,0.977588384
2019-07,B DIVISION,F,2,1280,1269,0.99140625
2019-07,B DIVISION,G,1,968,978,1.010330579
2019-07,B DIVISION,G,2,1855,1808,0.974663073
2019-07,B DIVISION,JZ,1,1122,1117,0.995543672
2019-07,B DIVISION,JZ,2,716,704,0.983240223
2019-07,B DIVISION,L,1,2112,2078,0.983901515
2019-07,B DIVISION,L,2,384,373,0.971354167
2019-07,B DIVISION,M,1,2002,1930,0.964035964
2019-07,B DIVISION,M,2,960,906,0.94375
2019-07,B DIVISION,N,1,1980,1910,0.964646465
2019-07,B DIVISION,N,2,1277,1262,0.98825372
2019-07,B DIVISION,Q,1,2266,2205,0.973080318
2019-07,B DIVISION,Q,2,1698,1649,0.971142521
2019-07,B DIVISION,R,1,2178,2102,0.965105601
2019-07,B DIVISION,R,2,1119,1111,0.99285076
2019-07,B DIVISION,S Fkln,1,792,789,0.996212121
2019-07,B DIVISION,S Fkln,2,704,704,1
2019-07,B DIVISION,S Rock,1,484,489,1.010330579
2019-07,B DIVISION,S Rock,2,400,398,0.995
2019-07,B DIVISION,W,1,858,829,0.966200466
2019-07,Systemwide,Systemwide,1,48854,46920,0.960412658
2019-07,Systemwide,Systemwide,2,24564,23820,0.969711773
2019-08,A DIVISION,1,1,1826,1813,0.992880613
2019-08,A DIVISION,1,2,600,589,0.981666667
2019-08,A DIVISION,2,1,2420,2337,0.965702479
2019-08,A DIVISION,2,2,1094,1070,0.978062157
2019-08,A DIVISION,3,1,2244,2157,0.961229947
2019-08,A DIVISION,4,1,3102,2938,0.947130883
2019-08,A DIVISION,4,2,2146,2102,0.979496738
2019-08,A DIVISION,5,1,2794,2693,0.96385111
2019-08,A DIVISION,5,2,736,732,0.994565217
2019-08,A DIVISION,6,1,2264,2201,0.972173145
2019-08,A DIVISION,6,2,1075,1064,0.989767442
2019-08,A DIVISION,7,1,3011,2879,0.956160744
2019-08,A DIVISION,7,2,1464,1454,0.993169399
2019-08,A DIVISION,S 42nd,1,2752,2736,0.994186047
2019-08,A DIVISION,S 42nd,2,1656,1646,0.993961353
2019-08,B DIVISION,A,1,2838,2735,0.963706836
2019-08,B DIVISION,A,2,1912,1889,0.987970711
2019-08,B DIVISION,B,1,1848,1809,0.978896104
2019-08,B DIVISION,C,1,1650,1584,0.96
2019-08,B DIVISION,C,2,1614,1552,0.961586121
2019-08,B DIVISION,D,1,2002,1981,0.98951049
2019-08,B DIVISION,D,2,1440,1451,1.007638889
2019-08,B DIVISION,E,1,1716,1636,0.953379953
2019-08,B DIVISION,E,2,560,552,0.985714286
2019-08,B DIVISION,F,1,3168,3087,0.974431818
2019-08,B DIVISION,F,2,1238,1224,0.988691438
2019-08,B DIVISION,G,1,968,989,1.021694215
2019-08,B DIVISION,G,2,2065,2058,0.996610169
2019-08,B DIVISION,JZ,1,1122,1112,0.991087344
2019-08,B DIVISION,JZ,2,812,807,0.993842365
2019-08,B DIVISION,L,1,2112,2047,0.969223485
2019-08,B DIVISION,L,2,432,420,0.972222222
2019-08,B DIVISION,M,1,2002,1904,0.951048951
2019-08,B DIVISION,M,2,1080,1052,0.974074074
2019-08,B DIVISION,N,1,1980,1930,0.974747475
2019-08,B DIVISION,N,2,1562,1554,0.994878361
2019-08,B DIVISION,Q,1,2266,2209,0.974845543
2019-08,B DIVISION,Q,2,1928,1922,0.996887967
2019-08,B DIVISION,R,1,2177,2072,0.951768489
2019-08,B DIVISION,R,2,1360,1357,0.997794118
2019-08,B DIVISION,S Fkln,1,792,792,1
2019-08,B DIVISION,S Fkln,2,800,784,0.98
2019-08,B DIVISION,S Rock,1,462,464,1.004329004
2019-08,B DIVISION,S Rock,2,512,509,0.994140625
2019-08,B DIVISION,W,1,858,826,0.962703963
2019-08,Systemwide,Systemwide,1,48374,46931,0.970169926
2019-08,Systemwide,Systemwide,2,26086,25788,0.988576248
2019-09,A DIVISION,1,1,1660,1645,0.990963855
2019-09,A DIVISION,1,2,1079,1073,0.994439296
2019-09,A DIVISION,2,1,2200,2154,0.979090909
2019-09,A DIVISION,2,2,1442,1423,0.986823856
2019-09,A DIVISION,3,1,2040,2025,0.992647059
2019-09,A DIVISION,3,2,1440,1428,0.991666667
2019-09,A DIVISION,4,1,2820,2688,0.953191489
2019-09,A DIVISION,4,2,2215,2172,0.980586907
2019-09,A DIVISION,5,1,2528,2392,0.946202532
2019-09,A DIVISION,5,2,899,887,0.986651835
2019-09,A DIVISION,6,1,2059,1968,0.955803788
2019-09,A DIVISION,6,2,1110,1092,0.983783784
2019-09,A DIVISION,7,1,2740,2710,0.989051095
2019-09,A DIVISION,7,2,1528,1521,0.995418848
2019-09,A DIVISION,S 42nd,1,1900,1882,0.990526316
2019-09,A DIVISION,S 42nd,2,1638,1638,1
2019-09,B DIVISION,A,1,2580,2459,0.953100775
2019-09,B DIVISION,A,2,1717,1668,0.971461852
2019-09,B DIVISION,B,1,1680,1628,0.969047619
2019-09,B DIVISION,C,1,1500,1452,0.968
2019-09,B DIVISION,C,2,1442,1390,0.963938974
2019-09,B DIVISION,D,1,1820,1787,0.981868132
2019-09,B DIVISION,D,2,1440,1447,1.004861111
2019-09,B DIVISION,E,1,1560,1500,0.961538462
2019-09,B DIVISION,E,2,559,557,0.996422182
2019-09,B DIVISION,F,1,2891,2823,0.976478727
2019-09,B DIVISION,F,2,1320,1311,0.993181818
2019-09,B DIVISION,G,1,891,885,0.993265993
2019-09,B DIVISION,G,2,2030,2020,0.995073892
2019-09,B DIVISION,JZ,1,1020,999,0.979411765
2019-09,B DIVISION,JZ,2,799,797,0.997496871
2019-09,B DIVISION,L,1,1920,1889,0.983854167
2019-09,B DIVISION,L,2,336,336,1
2019-09,B DIVISION,M,1,1810,1755,0.96961326
2019-09,B DIVISION,M,2,1080,1064,0.985185185
2019-09,B DIVISION,N,1,1800,1749,0.971666667
2019-09,B DIVISION,N,2,1434,1430,0.9972106
2019-09,B DIVISION,Q,1,2060,2022,0.981553398
2019-09,B DIVISION,Q,2,1808,1796,0.993362832
2019-09,B DIVISION,R,1,1981,1924,0.971226653
2019-09,B DIVISION,R,2,1198,1181,0.985809683
2019-09,B DIVISION,S Fkln,1,720,717,0.995833333
2019-09,B DIVISION,S Fkln,2,784,774,0.987244898
2019-09,B DIVISION,S Rock,1,435,438,1.006896552
2019-09,B DIVISION,S Rock,2,272,272,1
2019-09,B DIVISION,W,1,780,760,0.974358974
2019-09,Systemwide,Systemwide,1,43395,42251,0.973637516
2019-09,Systemwide,Systemwide,2,27570,27277,0.989372506
2019-10,A DIVISION,1,1,1909,1884,0.986904138
2019-10,A DIVISION,1,2,960,955,0.994791667
2019-10,A DIVISION,2,1,2530,2504,0.98972332
2019-10,A DIVISION,2,2,1429,1413,0.988803359
2019-10,A DIVISION,3,1,2346,2320,0.988917306
2019-10,A DIVISION,3,2,1120,1112,0.992857143
2019-10,A DIVISION,4,1,3243,3080,0.949737897
2019-10,A DIVISION,4,2,1907,1866,0.978500262
2019-10,A DIVISION,5,1,2921,2757,0.943854844
2019-10,A DIVISION,5,2,1427,1426,0.999299229
2019-10,A DIVISION,6,1,2368,2236,0.944256757
2019-10,A DIVISION,6,2,956,950,0.993723849
2019-10,A DIVISION,7,1,3136,2976,0.948979592
2019-10,A DIVISION,7,2,1224,1209,0.987745098
2019-10,A DIVISION,S 42nd,1,2300,2229,0.969130435
2019-10,A DIVISION,S 42nd,2,1464,1462,0.99863388
2019-10,B DIVISION,A,1,2967,2786,0.938995618
2019-10,B DIVISION,A,2,1655,1610,0.972809668
2019-10,B DIVISION,B,1,1932,1868,0.966873706
2019-10,B DIVISION,C,1,1725,1660,0.962318841
2019-10,B DIVISION,C,2,1396,1367,0.979226361
2019-10,B DIVISION,D,1,2093,2019,0.964644052
2019-10,B DIVISION,D,2,1280,1280,1
2019-10,B DIVISION,E,1,1794,1711,0.953734671
2019-10,B DIVISION,E,2,320,316,0.9875
2019-10,B DIVISION,F,1,3335,3171,0.950824588
2019-10,B DIVISION,F,2,1200,1178,0.981666667
2019-10,B DIVISION,G,1,1035,1011,0.976811594
2019-10,B DIVISION,G,2,1820,1809,0.993956044
2019-10,B DIVISION,JZ,1,1173,1159,0.988064791
2019-10,B DIVISION,JZ,2,716,701,0.979050279
2019-10,B DIVISION,L,1,2208,2202,0.997282609
2019-10,B DIVISION,L,2,384,380,0.989583333
2019-10,B DIVISION,M,1,2070,1986,0.95942029
2019-10,B DIVISION,M,2,960,946,0.985416667
2019-10,B DIVISION,N,1,2070,1996,0.964251208
2019-10,B DIVISION,N,2,1179,1169,0.991518236
2019-10,B DIVISION,Q,1,2369,2267,0.956943858
2019-10,B DIVISION,Q,2,1234,1225,0.992706645
2019-10,B DIVISION,R,1,2277,2191,0.962231006
2019-10,B DIVISION,R,2,960,955,0.994791667
2019-10,B DIVISION,S Fkln,1,756,756,1
2019-10,B DIVISION,S Fkln,2,704,702,0.997159091
2019-10,B DIVISION,S Rock,1,503,502,0.998011928
2019-10,B DIVISION,S Rock,2,400,401,1.0025
2019-10,B DIVISION,W,1,897,855,0.953177258
2019-10,Systemwide,Systemwide,1,49957,48126,0.96334848
2019-10,Systemwide,Systemwide,2,24695,24432,0.989350071
2019-11,A DIVISION,1,1,1660,1639,0.987349398
2019-11,A DIVISION,1,2,1080,1058,0.97962963
2019-11,A DIVISION,2,1,2200,2171,0.986818182
2019-11,A DIVISION,2,2,1961,1886,0.961754207
2019-11,A DIVISION,3,1,2040,2022,0.991176471
2019-11,A DIVISION,3,2,800,759,0.94875
2019-11,A DIVISION,4,1,2820,2670,0.946808511
2019-11,A DIVISION,4,2,2143,2097,0.978534764
2019-11,A DIVISION,5,1,2540,2366,0.931496063
2019-11,A DIVISION,5,2,1267,1252,0.98816101
2019-11,A DIVISION,6,1,2059,1930,0.937348227
2019-11,A DIVISION,6,2,1076,1071,0.99535316
2019-11,A DIVISION,7,1,2721,2648,0.973171628
2019-11,A DIVISION,7,2,1448,1449,1.000690608
2019-11,A DIVISION,S 42nd,1,2000,1936,0.968
2019-11,A DIVISION,S 42nd,2,1656,1655,0.999396135
2019-11,B DIVISION,A,1,2580,2453,0.950775194
2019-11,B DIVISION,A,2,1782,1761,0.988215488
2019-11,B DIVISION,B,1,1681,1632,0.970850684
2019-11,B DIVISION,C,1,1500,1447,0.964666667
2019-11,B DIVISION,C,2,1467,1449,0.987730061
2019-11,B DIVISION,D,1,1820,1773,0.974175824
2019-11,B DIVISION,D,2,1280,1271,0.99296875
2019-11,B DIVISION,E,1,1560,1478,0.947435897
2019-11,B DIVISION,E,2,560,557,0.994642857
2019-11,B DIVISION,F,1,2900,2834,0.977241379
2019-11,B DIVISION,F,2,1120,1111,0.991964286
2019-11,B DIVISION,G,1,902,879,0.974501109
2019-11,B DIVISION,G,2,2012,2002,0.995029821
2019-11,B DIVISION,JZ,1,1020,998,0.978431373
2019-11,B DIVISION,JZ,2,812,810,0.997536946
2019-11,B DIVISION,L,1,1920,1906,0.992708333
2019-11,B DIVISION,L,2,432,407,0.94212963
2019-11,B DIVISION,M,1,1800,1736,0.964444444
2019-11,B DIVISION,M,2,1080,1068,0.988888889
2019-11,B DIVISION,N,1,1800,1715,0.952777778
2019-11,B DIVISION,N,2,1717,1668,0.971461852
2019-11,B DIVISION,Q,1,2060,1943,0.943203883
2019-11,B DIVISION,Q,2,656,650,0.990853659
2019-11,B DIVISION,R,1,1980,1900,0.95959596
2019-11,B DIVISION,R,2,1440,1388,0.963888889
2019-11,B DIVISION,S Fkln,1,720,715,0.993055556
2019-11,B DIVISION,S Fkln,2,800,798,0.9975
2019-11,B DIVISION,S Rock,1,439,434,0.988610478
2019-11,B DIVISION,S Rock,2,480,480,1
2019-11,B DIVISION,W,1,780,742,0.951282051
2019-11,Systemwide,Systemwide,1,43502,41967,0.964714266
2019-11,Systemwide,Systemwide,2,27069,26647,0.984410211
2019-12,A DIVISION,1,1,1743,1717,0.98508319
2019-12,A DIVISION,1,2,1080,1068,0.988888889
2019-12,A DIVISION,2,1,2310,2212,0.957575758
2019-12,A DIVISION,2,2,2089,2036,0.974629009
2019-12,A DIVISION,3,1,2142,2060,0.961718021
2019-12,A DIVISION,3,2,960,944,0.983333333
2019-12,A DIVISION,4,1,2961,2833,0.956771361
2019-12,A DIVISION,4,2,2141,2071,0.967304998
2019-12,A DIVISION,5,1,2667,2523,0.946006749
2019-12,A DIVISION,5,2,1180,1164,0.986440678
2019-12,A DIVISION,6,1,2163,2074,0.958853444
2019-12,A DIVISION,6,2,1074,1053,0.980446927
2019-12,A DIVISION,7,1,2840,2705,0.952464789
2019-12,A DIVISION,7,2,1392,1368,0.982758621
2019-12,A DIVISION,S 42nd,1,2100,2040,0.971428571
2019-12,A DIVISION,S 42nd,2,1638,1635,0.998168498
2019-12,B DIVISION,A,1,2709,2529,0.933554817
2019-12,B DIVISION,A,2,1620,1590,0.981481481
2019-12,B DIVISION,B,1,1764,1669,0.946145125
2019-12,B DIVISION,C,1,1575,1493,0.947936508
2019-12,B DIVISION,C,2,1280,1255,0.98046875
2019-12,B DIVISION,D,1,1911,1841,0.963369963
2019-12,B DIVISION,D,2,1688,1676,0.992890995
2019-12,B DIVISION,E,1,1638,1560,0.952380952
2019-12,B DIVISION,E,2,720,722,1.002777778
2019-12,B DIVISION,F,1,3045,2966,0.974055829
2019-12,B DIVISION,F,2,1201,1191,0.991673605
2019-12,B DIVISION,G,1,945,918,0.971428571
2019-12,B DIVISION,G,2,2030,2015,0.992610837
2019-12,B DIVISION,JZ,1,1071,1052,0.98225957
2019-12,B DIVISION,JZ,2,799,791,0.989987484
2019-12,B DIVISION,L,1,2016,1992,0.988095238
2019-12,B DIVISION,L,2,432,428,0.990740741
2019-12,B DIVISION,M,1,1890,1794,0.949206349
2019-12,B DIVISION,M,2,1080,1042,0.964814815
2019-12,B DIVISION,N,1,1890,1811,0.958201058
2019-12,B DIVISION,N,2,1532,1521,0.992819843
2019-12,B DIVISION,Q,1,2163,2054,0.949607027
2019-12,B DIVISION,Q,2,1726,1682,0.974507532
2019-12,B DIVISION,R,1,2079,1973,0.949013949
2019-12,B DIVISION,R,2,1440,1423,0.988194444
2019-12,B DIVISION,S Fkln,1,756,756,1
2019-12,B DIVISION,S Fkln,2,784,782,0.99744898
2019-12,B DIVISION,S Rock,1,462,452,0.978354978
2019-12,B DIVISION,S Rock,2,496,493,0.993951613
2019-12,B DIVISION,W,1,819,775,0.946275946
2019-12,Systemwide,Systemwide,1,45659,43799,0.959263234
2019-12,Systemwide,Systemwide,2,28382,27950,0.984779085
